mtime,AJ,AO,AV,BJ,BX,CE,CI,CM,DG,DR,DX,EW,EZ,FV,G,GM,GX,GZ,HN,I,JP,JV,KY,KZ,LU,MP,MR,N,NO,OZ,P,PX,RT,UY,VW
2021-11-18T00:20,3808724,3208092,4094397,5009168,3349370,2067713,2021777,3673926,2879315,3067047,3561231,3703516,4383527,4509086,2484682,3955821,4053930,4466427,4477526,3230773,4249201,3342973,4371946,2072942,3978420,1816772,3693236,4041986,3387366,4225308,4034173,4131767,3966985,4585468,2462556
2021-11-18T00:25,3184289,4117989,3671305,3209281,2922696,2852840,5042054,4445874,3044020,3425074,2595321,4572304,4571523,1981007,5809427,2663913,3072957,2591641,4605468,3244597,3719915,2075051,3052805,3704505,4603418,3872824,3646079,2274232,3693246,2672818,4652389,4678725,4247332,3528972,3629539
2021-11-18T00:30,4182272,2839261,3384579,4888564,4260897,3120647,3555944,2053257,4018036,3295706,3402614,4657296,3831554,1930776,4553754,3503138,2945896,3584487,5480756,3836494,2997467,3040823,3866681,3704359,3285212,3766133,3065870,3245571,4052258,5355401,4350752,3789547,2958695,4044883,4431640
2021-11-18T00:35,4249316,2437963,2803387,3266884,2250838,3342672,1466677,2319269,3632487,4076286,3018259,2387409,3390999,3704450,3560544,5530519,3623643,5776433,4078579,4672128,5473450,2598892,2478171,4500132,3183050,3066183,4034514,4012866,3654016,3769340,4395611,4169778,3656005,4483227,3727316
2021-11-18T00:40,3748571,3654463,3629642,3875856,4710901,4796168,2782574,3521176,2814052,4221096,3407333,2558978,4495010,2724373,3690992,3787503,2536632,3938530,3372543,4269505,2923681,3418701,4230785,2899395,2284660,4619312,3884710,5258661,2626659,3436513,4346972,3278501,3695309,1865315,3665244
2021-11-18T00:45,3121298,3876367,3626382,4704374,3111826,3823664,4321609,3671994,2498164,3149454,4294375,2927868,4339015,3862813,3869125,4081376,4683762,4221996,4283385,3673645,3228726,2360391,3280834,3626553,2906352,2658843,4273294,3814339,4238929,4424522,4466413,4261171,3133540,4958905,3842592
2021-11-18T00:50,2385227,3438624,2131938,4045244,3858815,4501299,4112394,3816641,4251599,2084883,3022031,2420030,2910269,3350514,3444995,3930965,2634269,2515553,3221511,3021868,3817890,2400483,4655630,2825511,3192929,3569769,4297492,2784074,3711922,3799994,3342193,4686297,2511486,4064186,3187060
2021-11-18T00:55,2582861,3558550,3465857,3389309,2411224,3934880,3640672,3353691,2439278,4236759,3808488,4064802,3126395,2846774,4435262,4545216,2591738,3330825,4117497,3777219,2578538,3268923,5477097,3458169,3036394,3745857,3163208,4103952,4129489,4799659,3546627,4564330,3607267,3908895,3105066
2021-11-18T01:00,3710779,3406942,2589381,4037975,4817656,3201945,2781196,3606281,4012421,3676500,2602824,3149222,4702644,3494290,3799235,3013288,3469414,4290495,4108375,3207565,2992888,2195728,5801006,4302513,3251439,3585284,3918352,3490038,2819311,3180542,4140175,3415244,3843718,3323108,2214054
2021-11-18T01:05,2559452,4408967,4487618,4014407,3071113,2270052,4701719,2055289,3817082,2970199,3051053,4052961,3803701,4422209,3595788,3402931,3029338,5114394,3224829,3743868,3109166,2628216,4921847,2838997,2898204,2740171,3536165,3210894,3337059,4104387,3467586,4672762,4722395,4653848,3011872
2021-11-18T01:10,5107571,3674913,3084854,2897118,4843098,4772604,3984265,3073321,2860721,4669774,3541686,2379281,4401744,4121396,4345002,3393684,3233245,2608139,3021472,4843888,4384506,3748942,5338711,4084608,3839559,3520163,4771545,3537016,3384991,3578511,5107254,5040552,4383322,3005202,2965031
2021-11-18T01:15,2969690,4688808,3211703,3271910,3883699,2988222,2857533,2419071,3244424,3693155,2782592,3344070,4171264,3619608,2862378,3218372,2501984,3385603,4348415,4371814,3359263,2678684,3875857,2775740,3976566,1844839,3696766,4658191,4351687,4826474,3892275,5636452,2781196,3095222,4160315
2021-11-18T01:20,2853535,3064582,3187065,3641670,3284093,3513283,4012763,4251212,2398691,4150170,3147036,2997442,3337943,2747197,2898357,2859287,3848357,2883899,3208423,3618044,2178469,2260580,5062461,2635419,3238228,2745764,3328099,4354946,4514694,4187526,4134928,4658629,3535078,4211655,3686835
2021-11-18T01:25,3621599,3461461,2725778,4284231,2716516,4318723,3960759,3095637,3356832,3438056,2772657,3842418,3673465,3690872,4546322,4001475,2536861,4009706,5186698,3933538,3784824,3244845,3098539,3876638,3856509,3635318,2279267,3001801,3341899,3575819,4108722,2814594,4216712,2854936,2993017
2021-11-18T01:30,3633546,3549070,4517532,4450045,2381256,3971432,3583194,3567884,3077436,3261062,3346071,3205540,3912499,3870417,3675781,2670890,3436301,3795478,4456732,2576783,5011127,2807647,3663421,3174071,2248025,3147864,3066291,4440589,3747302,2980662,6295658,6002262,4710381,1974242,6119361
2021-11-18T01:35,2707838,4477148,3125275,3259424,5010499,3553306,3334199,3966512,2809571,3055363,4008162,3734110,4267756,3823554,4013382,2423139,2214359,4140898,2941981,4138153,3091789,2982193,5458974,3376479,4007549,4073547,3777895,3053915,3351331,4020757,4066131,4780352,4560428,4316891,3720060
2021-11-18T01:40,3116045,3906560,2184960,3864667,4070466,3180268,5315291,3642724,3458123,3341387,3678357,3743460,2339095,3917633,2887911,3782963,3689453,4460716,4580129,3725390,3245166,3708392,5710328,3429670,2029153,3651717,3407762,3660704,4717934,4459407,3667104,5399663,2707932,3762354,4273696
2021-11-18T01:45,2566761,2740261,2686655,3507800,3260481,3481021,4831617,2811762,2782927,1665292,2461230,3368842,1753774,2075817,2955147,3201710,3399306,4230383,3777463,3305071,2504253,2412517,6566197,4751333,3514798,3059772,4198771,4442794,2464471,4183236,3284515,3581849,3212805,4476962,4738044
2021-11-18T01:50,3745693,5049854,3484442,3495475,4034457,3908672,3752126,2560902,3978485,4811238,2489480,3702163,2459031,2490364,3498775,4148055,2767029,4174576,3949182,3312389,3690742,2368207,2842411,3179837,3571767,3241809,4517024,4424645,3063010,3051259,4840367,4757527,2247082,3219802,4319820
2021-11-18T01:55,4325149,4016939,2601403,4754301,4566809,3268385,4020355,2752664,2170063,2890117,2454831,3585774,2905142,3251531,3633209,2984620,3251219,4653084,3360010,3787186,1915995,2593042,2558200,4550290,5018629,4237458,3720740,3975403,3589438,3682080,3943328,4219135,4548870,4717842,3851620
2021-11-18T02:00,3288577,3790560,2959465,3020539,2920555,3279418,4973153,3167204,3696084,3469849,3797805,4715878,4819958,3504183,4242720,3660086,2364921,3661012,4061645,2697587,3035585,3104515,3102462,4129071,3730702,4546722,2894323,3641980,2795356,5058046,4276404,4205334,3916190,3529905,2984095
2021-11-18T02:05,2779478,3062807,2785467,3694064,3217233,2281481,3252586,3587215,3042608,5012246,4043774,2649919,3905858,4677946,4289037,4064389,3335767,3028293,4607462,3964577,2828260,3578491,4146911,4569828,3114249,3716610,3411583,3320381,4336233,3642212,3914532,4740990,2983465,3272701,4742366
2021-11-18T02:10,5006312,3221799,2435460,1951995,4894531,3364793,3629761,2648407,3535458,3789051,4550281,2329030,2940030,3089182,2804103,3069570,3405409,3901227,3930525,3408956,3378500,2746309,4132925,3867645,2690297,2218423,2784907,2843750,4276692,5242747,5258364,3349072,3647379,3011207,3644677
2021-11-18T02:15,3362460,3759622,2598785,2900155,3562805,4629927,3458452,3814277,3363997,3088610,2951791,3544416,3785293,4012184,3948105,2601705,3643901,3922126,3613042,2557479,3171985,2924631,4755691,2621971,4383582,1788351,3742489,4639868,3974295,4496523,6162365,4790708,3199344,2438669,2401530
2021-11-18T02:20,3943613,5175540,2257305,4996488,2604336,3412606,4545278,3082359,2662919,5736087,2277577,3407514,3132547,2647306,3507896,3062272,4138484,3845323,2812365,3805099,3392886,1505468,4693387,2905124,2577957,3091855,3471660,3584935,4449316,4554909,4577068,5157893,4025305,3583187,3157066
2021-11-18T02:25,2798376,3188767,2228133,3955484,3389988,2285097,4843368,2537711,3528402,3707300,2210498,3376059,3424910,2947624,3663690,4412270,4094821,3252356,4686416,3055717,3099726,2105443,4021922,4607043,4375849,3187174,3282206,4025765,4555009,5571942,5531341,4226224,3905333,4538753,4589152
2021-11-18T02:30,3474283,3205628,3207496,3692970,3840194,4063880,2577234,2617583,3046237,3219301,2256738,2674366,3681113,3718303,3678575,3285487,4129473,4371145,3813226,3974600,3578409,2238653,3698508,4299041,3077818,3585029,3115286,3526087,5153702,4261886,3703224,4578489,3814184,3297450,3505305
2021-11-18T02:35,4070063,4108077,3469070,4485912,3620844,4228198,3304132,4184476,3255188,3298145,2085388,3456622,3805351,2558756,3661539,3512321,2894828,3706497,2813279,3442942,3596970,2760847,3874950,4369658,3255225,3222352,4460726,2754523,3033311,4354381,4738902,3722190,4533166,4606078,4433907
2021-11-18T02:40,3342720,3195538,3613132,3942139,3413187,3248067,3367355,3207126,3933181,4430389,3424505,2833779,2462506,3371150,3283342,4621575,3762364,3737445,4098108,3377215,2652638,2006713,4973472,3181713,4434825,3467229,2536557,5209193,5313434,4631003,5575386,3569416,3445151,3339883,3589586
2021-11-18T02:45,3823158,4707775,2541892,2997116,2548863,3983655,5107021,2899204,2512361,3088166,1608935,4900873,4348838,2995445,4433792,4752954,3242603,3095365,4006583,5288540,4203532,2581240,3377583,3488210,4192823,2837297,4517391,3826704,5307327,4252030,4085764,4064694,2827979,4240738,4022115
2021-11-18T02:50,3860679,3237182,2493315,3028574,4451286,2861804,3243369,3500671,3837081,3206337,2301320,3517677,3121272,3549582,4493608,4492787,2917488,3019348,4006781,4525874,4146340,1647693,3629515,3681113,3492228,2757627,4413793,3495572,3606327,3064655,4493157,4244491,4194419,2710299,3674233
2021-11-18T02:55,2820848,2997969,3047496,3898619,4049594,2512915,2140559,3088971,3247072,3332199,1785662,2601107,3240446,2287487,3877054,3650084,2818786,3866781,5109203,2525814,3269911,3411614,2353735,3194933,3536811,2289645,4971447,2829007,4365889,3204209,4158308,4445167,5186550,2370936,3591588
2021-11-18T03:00,3762947,3796227,3401839,3105902,3714567,3573334,4270033,3109019,1908168,3860328,2741141,3246660,3398968,3168058,3585706,3821601,3775434,4382344,2913730,3434987,2645351,2155391,4014045,3150638,3786562,3146884,3161783,5085179,3357799,5382775,3561686,4272970,3902401,3624333,3801848
2021-11-18T03:05,3462575,5186734,2292371,4051996,3612748,4918030,4748816,3234505,2513584,3763384,1690734,3509484,4033948,4172110,4304945,4233377,4113873,3262512,2265928,3839040,3711969,2615115,3699883,3755300,2874648,3222870,3928304,3152952,4007268,3720707,5182584,5009606,3894755,2691837,4898906
2021-11-18T03:10,3907067,2827360,3320679,3502434,3434560,4227773,4561840,2292343,3983342,2974904,2894944,3067036,2877922,2651851,3536191,4509120,3873478,2934122,3130772,4755924,4574426,1415456,3820704,4311485,3932667,4799229,3128159,2861369,3047911,3712805,5068125,4211235,4276577,3166548,3982631
2021-11-18T03:15,4547632,4167981,4083584,3829825,2718031,4264155,4946221,3235142,3138184,3469791,2647676,3756974,3279055,3932827,1962356,3036553,2726191,5367993,4977836,4851978,3085038,2428932,3969411,2488066,4091753,3525454,3830871,2439738,4090117,4480047,3850879,3814007,3666259,3151562,4500392
2021-11-18T03:20,3980804,2380174,3612528,3507570,4095027,3804807,3761275,3033715,3885242,4016821,3952708,4644304,4998535,2673035,3659697,3944438,3254455,3947202,3436752,2308572,3430930,2202243,3539544,3897974,3664130,3727391,4248881,4131892,4164619,3961514,2418485,3144446,3077133,4126834,4039206
2021-11-18T03:25,4284045,4400197,2652814,3598573,4998470,3005423,3497717,2280264,2742327,2832359,4067906,3839671,3006457,3006598,5433170,3042742,2921721,3177731,3431230,3665266,4009990,2966847,3029398,3838859,3011336,3748145,2966063,3000335,4725901,4208788,3849538,3832863,2346314,4071242,4665330
2021-11-18T03:30,3138926,3161744,3414875,5143227,3167545,3800940,4239336,3054632,3790847,3974217,3669047,3993506,2928063,4468307,2375270,4362993,3069451,4064563,2758695,3945070,3658648,4875982,4932014,4566538,4709434,3129222,2997717,3414704,4418843,4013342,4386215,3565591,3745340,3357237,3448211
2021-11-18T03:35,4281635,3851954,3217259,3643024,3502123,2575737,4169462,2104840,3790735,3267903,3518132,3279213,3778987,3532366,3510198,2881568,3856370,4243749,3923827,3764208,4265349,2169794,4957473,4335172,4337686,3959919,3652179,5221425,4150860,2645452,4918101,4471509,4149748,3878080,3343107
2021-11-18T03:40,3189390,3270540,3514636,3961115,4830934,4860220,4878820,3985132,3432940,4405494,2524523,3120326,4117651,4166185,2900796,2998700,2853544,3278034,3546402,3180445,4193354,3119756,4680827,3922101,3237749,2855838,1931200,3504105,2420808,3268081,3772336,3306659,4082642,3581547,2142740
2021-11-18T03:45,4769797,3048923,3039521,3854529,3817957,4785125,3709802,3772217,2857832,4093450,1945711,3505398,4662613,3602812,3538553,3576458,2579282,3668072,5503745,2263531,3691021,1479171,4669629,4056553,3004107,3162631,4654670,3096907,5709393,4487711,4740521,3534704,3293110,4359121,3304209
2021-11-18T03:50,2861432,3575028,3192799,3551397,4889980,5056271,3276408,2193383,3440506,3596286,3271882,5128169,3083648,3563690,3085694,5698637,2685245,3543385,4498673,5015806,3933430,2913468,4085689,3566001,3669640,2143511,2700368,5329489,3867880,4417369,4363379,3646405,4482228,3413120,3428661
2021-11-18T03:55,2577132,5097814,2954416,5164742,2980151,4290915,2972827,3411618,2940765,3667894,2338942,4017789,3629177,2942963,3283155,2867860,3055501,3530295,3086733,4072040,3366009,2304725,3869450,3208880,3813771,3333457,4628032,4165172,3967986,4646162,4461165,4038990,3251839,3364670,3284301
2021-11-18T04:00,4315032,4005163,2084513,2842835,3739024,4596465,3950410,3437463,4145347,3177088,2944009,3113863,4143338,2362439,5620220,3337976,3649401,4993198,2620879,4173741,2865685,3106879,2752746,4559424,3005528,2711155,2226888,1499664,3870394,3969861,3450271,3204765,3895902,3814486,3943216
2021-11-18T04:05,3858978,3888345,4228907,3560747,2962481,4472823,3905335,2531859,4514809,2702522,2671708,3774365,4223691,3575761,5893463,4170720,3846338,5374547,3930197,3211146,3980889,2137539,2795053,2919900,3424272,4062373,3973608,4386174,3309040,5269102,5601512,3619099,3087397,3878889,5127540
2021-11-18T04:10,2363818,4326903,3144422,5176624,4162287,3102497,3476291,2609462,2596944,3575141,3861187,4243677,2947837,3079738,2982320,4112570,3704453,3744422,2926879,4403146,2185151,3094690,4057126,3640102,4154021,2765746,3300120,2790830,5605625,4470174,4177405,3357303,3327153,3219427,4963322
2021-11-18T04:15,3334992,3120588,4089909,3304307,5362332,3969075,3544036,4150885,3414416,3709725,2702978,3677528,3569506,3355794,2795500,2594110,2899965,3177307,5054948,3167052,4979309,3305919,3998485,3110226,3631592,3053370,3685980,4613680,4337027,3742088,4402171,4679236,4412387,3810880,3496754
2021-11-18T04:20,3327536,2524279,3533529,4007713,3591136,3892695,3250122,3203269,3179846,4100208,3328706,4491391,3994474,3076493,3365936,3880995,3709986,3482939,4035857,5352058,2786927,3049585,3436230,3975301,2878743,2721997,3395888,3432987,4188236,4469288,3690687,4373172,4576215,3986163,3826574
2021-11-18T04:25,3823441,3534048,3149486,3981238,3013230,2179520,3186100,3653416,2506607,2490040,4222080,2999755,3639544,4544224,3435610,3994141,3044759,3232059,3245905,3271697,4091633,3688557,4691945,5137273,3089610,3150825,4483516,3853982,3795864,4509368,3609241,3720775,3359619,4090695,3506216
2021-11-18T04:30,2678867,5292799,3144242,4833221,4301937,2684601,2822331,2475718,2506404,3940519,3394159,3087517,4066659,4500933,3504655,3110753,4094981,3147797,3923952,3726277,2692965,3390043,3434136,4032170,3247475,2676400,2787865,3515386,3109075,2915361,3946583,3692017,3362461,3397239,4739842
2021-11-18T04:35,3666549,3535421,1950938,5791814,2112856,3871797,3675349,3863699,2597207,4053324,2655242,3790265,2429510,3216667,3210739,1821966,3363902,3662501,4230234,4543120,4882285,2759531,4746913,4161554,3401571,3440201,3017375,2011508,4095440,3495241,3410431,4647161,4201918,2700845,4047075
2021-11-18T04:40,2763677,2997201,3144966,3635066,3956264,5252247,3658980,3969913,2161677,4886199,3184376,4229358,3632306,4636988,4026257,3949850,3781145,3906740,4019290,3368499,3145390,1708390,5150242,4873947,2703893,3668127,4152151,4563924,4299210,4756178,3407131,4269105,3227623,4278884,2945032
2021-11-18T04:45,3299347,3009358,3899547,3556445,4626740,3124196,4543905,2603958,2809548,3499883,2945531,3903080,2708309,4212441,4166931,3231622,2659793,2151640,4930352,4987243,2573401,2517055,3341108,3933818,3285027,1740485,2581627,3939304,4489526,4725058,3247732,4167037,3530113,3337735,2894190
2021-11-18T04:50,3269536,4930771,3012291,3232509,3950162,3717989,3008671,1832626,3255975,3741415,3222685,3498671,2594282,2610888,4543526,3993376,3690711,3128578,2365775,3875195,3751895,2376352,4980939,2901270,2924146,4071780,3747364,3497458,4074150,3414664,5912592,4356504,2430192,3039039,2874683
2021-11-18T04:55,2678042,3387176,4680040,3830288,4445680,3251520,1729685,2764275,4160335,3060923,2593302,3533960,2945962,3668098,4232223,3730007,2854442,3554008,3134588,2549217,4245774,2571952,3701285,2979266,4021816,1843962,4767139,3510756,2685455,3688406,4381575,5280552,3070174,3234073,3041279
2021-11-18T05:00,3251751,3477750,2130245,4234003,4290510,2748887,5246029,3886282,3763123,3521934,3851190,3670728,4260358,1728041,2866581,2471481,4085846,4970116,4784920,2975355,3074424,3409778,4216071,3731335,2666182,3448215,4160729,4394551,4555273,4036611,5283470,5429159,4616989,2922677,2216263
2021-11-18T05:05,4141707,3641535,4272203,4956134,2933981,4410400,5114996,3710103,2708603,2474937,4274987,3641179,3304070,4043451,2925955,3676956,2611234,2409853,3282584,4329523,3364297,3907224,3708425,3892548,3426708,3826613,3900574,3370465,2747744,3764008,2751025,3572051,4337384,3037878,3876515
2021-11-18T05:10,3310577,4512756,2365012,3530587,3262940,3937277,2849070,3746219,4013431,3547933,3129153,2681509,3598377,2352048,4449800,4815287,4060023,2933913,3013754,4415052,1857469,3001757,4504915,2482456,3052839,3453202,4098865,3615238,4035820,4836201,3929466,4739193,4396861,3666912,3354318
2021-11-18T05:15,3227658,3277176,3589103,3680956,2997077,3463399,4813418,3424584,2715099,3924926,2354726,4147766,3428145,3427207,3040772,5414919,2927814,3470267,3261816,5171798,3618544,3480393,3687965,4463757,3051420,2539352,4297054,3562673,2245784,4823747,3969194,4127892,4142058,3814320,4624706
2021-11-18T05:20,3740931,3803855,2938250,4033709,2280769,3029318,4354873,4004534,2682874,4405517,3617898,4107947,3607419,3328237,4604642,3882945,3058091,3855266,3456913,4340577,4888878,4624671,3775799,5144923,3980934,2905530,4381450,4007646,3344273,5023610,4332570,4245630,3414980,2904884,3906583
