mtime,AR,AV,BC,BD,BF,BO,BS,BV,BY,CP,CS,DH,EF,EI,EJ,FG,FH,FL,FP,GY,HY,J,JY,KW,MO,MT,NP,NS,NW,OR,OY,QZ,SU,SX,U
2021-11-18T10:15,3363232,3503246,4155314,3840099,4218783,3863275,2361274,3049769,4352217,4007501,4625495,3634867,4312031,3133714,4318082,3886500,5087800,3195174,2310746,2750067,2676259,2745792,2289792,3949259,4245421,3804248,5396694,3247203,4522191,2435310,4327184,4664265,5668455,2091178,3698892
2021-11-18T10:20,5002924,3179194,3685405,2967050,4406279,3249569,3912669,3068248,3085593,4516592,4054785,3259829,3510895,4344312,4834990,4227253,3376415,4099399,2088607,3448853,3368951,3457826,3856076,4376557,5267483,2931968,3166863,2820118,4358050,2325155,4377113,2555629,4471364,3979461,3220608
2021-11-18T10:25,3622422,4222579,3149241,4082932,5234412,2932171,3485798,4338804,4049660,4319074,3448979,4661679,3077746,2820341,3321629,4663818,4017507,3691493,3454180,3955516,2101603,3675355,2864336,3105273,3710274,2875668,5336752,2359698,3897749,2842848,4879552,4001874,5324540,4063161,3083718
2021-11-18T10:30,4979625,3976324,3782192,2359886,3704365,4479253,2799791,4340521,4289160,4947188,4760742,4580027,3476898,2874406,5590063,2290226,6692213,3107002,3200651,2909816,3697594,3928297,4276630,4080450,3214771,3114333,5908162,4260404,4330935,2818256,3533545,2602695,4591145,3106394,2640928
2021-11-18T10:35,4643616,3706574,5337596,3026211,2651417,4868267,3046987,3641939,2920573,4601082,4056948,3658985,3128189,3989908,5076607,4813416,3588414,4052328,3749488,3226716,2398447,3395934,3186625,3834053,2846509,4634376,3945283,3483637,3594650,3193294,3736186,4966250,4537118,3856227,4084897
2021-11-18T10:40,3652154,2852295,3264714,3562460,3681828,4830627,3816508,3533356,2660204,4305106,3257952,4717985,4266616,3674492,4270791,4038247,5415388,3743759,3081364,2909641,2921009,4797971,2952041,3660083,3107913,3280917,6509876,4278799,2522732,2806890,5100028,3024037,3138018,4434688,1613899
2021-11-18T10:45,4466764,3823917,2836612,3293422,3338199,4775447,3522906,3132794,2067114,5409848,3088829,3930313,4067676,3111592,4426458,5260655,3466373,3037197,2891552,2444196,2422610,4004202,5402119,3110484,3364880,4675647,3982519,3377354,3352649,2487692,4721876,2778028,3277760,3504189,3932648
2021-11-18T10:50,4416896,3757761,4787051,3983936,3178020,2715726,1314419,3403147,3964658,4357994,3044873,4978072,3127621,3092981,4644620,3230575,4849800,3847971,2816503,3260878,3898722,3230113,3923776,3991374,3683482,3979232,5046440,3770613,3400816,2112126,3881426,5046549,4823109,4871626,3763070
2021-11-18T10:55,3219917,3877805,3544825,2590758,3790773,3502638,4374753,3910017,2742444,4011846,3567027,3545963,3541095,3759925,4274652,3353046,4488788,3087120,3236271,2382506,3394819,3692327,2867096,4346483,3921504,4005841,4886488,3401271,3385928,3733409,2824372,3991087,5207751,4303758,2771188
2021-11-18T11:00,2205282,2555599,2392468,3342233,4410715,3934521,3179507,3274282,2807728,4472148,4418910,3558322,4942945,2621392,6195713,2932495,3502453,3477731,3365821,3912725,3884088,3214332,2212597,3971289,3628565,4199560,3800329,4402317,3700901,3495554,4553753,3647822,4757231,3580526,2587011
2021-11-18T11:05,4159203,4009721,4797440,4603135,3584069,5053708,2988398,3420659,3249891,3564064,3914128,3439690,4062124,2075435,3831693,4168260,4196913,2912359,3342759,4426659,3295707,3639590,3100187,3744937,3386186,2364828,3623467,4910924,3422664,2800106,2341282,3892022,4399875,3382833,3172943
2021-11-18T11:10,3557513,2381419,3657822,4562946,3661372,5227345,3008091,4051838,4239268,1459388,3809785,4963488,3890459,5498122,3580284,3167018,5448442,3752241,4488869,3327599,3471243,2963598,3654267,4513183,2300422,4976399,6763230,2760597,4467177,3020734,3422262,3139030,4389609,4372528,2919673
2021-11-18T11:15,4324834,3609955,5123688,2532638,3581897,3446622,2808700,4753531,4292548,4435053,2721985,4151469,3642534,3629554,3850032,3547317,4706582,4196845,3957893,2836315,2946341,4481447,3621797,4348423,3119147,4239500,3841180,4075621,3677497,2681433,3729982,3622540,4289645,3871975,2967826
2021-11-18T11:20,2772032,2622734,2609567,2631364,4333597,4441595,3157434,2942583,4185124,4013639,3838451,4260624,4339512,2932197,3386010,4044890,4150413,4567393,3165182,4269372,2705035,4979041,3738982,4353115,4093161,4119194,3873164,4157039,3153440,3309911,3255183,3463401,2408891,4336983,3016710
2021-11-18T11:25,3024576,2073473,3401700,2803383,2569077,3071336,3632014,4994015,3847883,4259362,4649426,3934354,3960714,2911461,3142032,4076728,3380407,3030410,3317574,3952100,2708838,2394979,3429780,3254704,2036502,4788462,3959176,2702641,3649478,3435893,3396170,3202476,4518876,4623936,3069553
2021-11-18T11:30,2732032,3189736,3528749,4711326,3491152,4079041,3202501,4239349,3644690,5826560,3660472,5990491,5120307,3935313,3377138,5084930,5575346,2426955,2874541,2917440,1816465,4889527,2553767,4734232,3522295,3725940,5305548,5099626,4536828,2247849,4189547,3138836,4396670,4346044,3441582
2021-11-18T11:35,2104239,3160186,4242726,2992790,3375729,3515212,2760843,2949122,3382104,3500559,2697352,4430874,3675743,3843370,4075455,3082460,4775952,3449411,2144871,4249398,2713953,4156618,3389485,3074910,1984603,2943046,4674804,4380317,3405793,2890952,3735483,3339931,4001706,3392808,2513405
2021-11-18T11:40,4463285,3665107,4391157,2879920,4298106,3447379,2906877,4849224,2532766,3280453,4072172,3245403,3403612,2946629,3301659,6228627,4304839,3942773,2414661,2787560,2402047,3956063,5368430,3015109,4029029,4616452,4837408,5351582,4374326,4585007,3479251,3526785,5424212,4836051,3531444
2021-11-18T11:45,3713398,4194698,4441494,2640153,4773966,3936745,2244056,3547793,3214302,4527500,4599463,3637519,4383023,2902380,4235500,4652110,4230518,3072524,3482185,3150348,2813095,3802565,2512928,3743198,3376950,4519575,5333621,4953145,4088015,2895729,3638059,3566340,4512378,3810125,3290515
2021-11-18T11:50,3812631,3062884,3864138,4032194,3044336,3228800,2858326,2255431,3017597,3715802,4788140,4202355,3981765,3775515,5761531,4659617,5677684,2308962,3624690,4998988,2880989,4938306,4000534,2504512,4334453,4651606,4486389,3276970,3147037,4180045,2727654,4126033,4754149,3655197,2981611
2021-11-18T11:55,4010134,3793657,3499528,4178490,3901915,3753781,2834130,4258085,2099787,3829989,3422786,5221524,3832355,3247798,3943882,3545050,3243154,5150667,2962035,1936037,2937693,5672446,2927285,3166636,3975825,4217116,4808860,3966586,6245465,2191296,3975995,3928596,5525198,3184490,3837943
2021-11-18T12:00,3357078,4465960,5190859,4156410,3670462,4537578,3743824,3795675,2788773,3334907,4713700,4019625,3419626,3662273,3829482,3246543,3543541,3263328,3949297,2988880,2901877,4443327,2695134,3503496,3155573,2093876,4435019,5813710,3859746,2566829,3965266,3583398,5361557,3660203,4708589
2021-11-18T12:05,3373059,2994588,6453066,2677064,3332116,2353020,4545281,3839071,2440059,3986448,4076110,4838669,5268392,3912613,3864838,4587314,3305455,3304777,4004190,2838695,3503597,4195390,2525429,2960350,4244613,3767010,4593873,2919085,4266321,2431298,3783530,4594132,4774488,4252133,3033163
2021-11-18T12:10,3959459,2650699,3926665,3739869,4596218,3486775,3150250,3965841,4355978,4395476,3397799,3106663,2936377,2380178,4653179,3439573,6133172,3580491,3020051,2567407,1852924,5216156,3247938,4210475,4710261,3298809,5958807,3118072,3936018,2859566,2289701,4564785,5936172,4033555,3202999
2021-11-18T12:15,3846768,2673447,2894012,3730334,3605839,4271677,1902000,3281467,3414284,6612089,3534975,5125016,2755828,3294065,4091906,3216544,3124386,4273058,3372232,2993610,3932443,3768652,3472995,3147601,4266657,5196184,5104259,3103300,3069788,3175817,3602578,4459356,3851454,3853637,5002198
2021-11-18T12:20,3906348,2665187,4738634,2794184,4871875,3079337,2898786,3053611,2161208,5130886,2590653,3652771,5416928,4721462,5800314,3474821,3381854,4171589,3013638,2610349,3297331,3963677,2334107,4446835,2738286,3645194,6195173,4124717,3850497,3437814,4981554,4227414,4501453,3162195,3343419
2021-11-18T12:25,3236598,2600584,4164104,3166065,3201137,5106511,3856926,2929529,4444350,4211070,3593111,3669207,4208122,4139670,5012563,3700788,4104891,4180040,2911291,3473605,4046494,3870109,3184302,4663734,3703378,4078960,5238898,3461195,3223874,3888910,4547289,4277916,3736534,3282085,4206503
2021-11-18T12:30,3909433,2783811,3367044,3252123,3209258,4542054,3078920,4556888,4607843,3684919,4208003,3284259,2986617,3829755,4231881,5214763,3249814,3041143,3905259,3419113,1819094,4066114,3098664,4985046,2559558,4914815,4219667,3955046,2855212,2488074,4587812,3699693,4192954,5138250,3770031
2021-11-18T12:35,4074830,4108045,3665597,3662141,3899252,3223249,3605085,4088592,2406012,3840617,3774799,4427338,3708040,3552145,2830211,4644786,5531759,3551551,2885399,3972066,4063119,5382450,3302478,4529825,4648753,4145079,5124710,4416924,4290447,2880303,2210594,3206195,5335872,4399924,3524128
2021-11-18T12:40,3498722,3632104,3072322,4789014,3052422,2562107,3744644,4329369,4472380,4684034,4192052,2918461,2112888,2613091,3449771,4925222,4163309,2756847,2266933,4189981,3963612,5049215,2910500,2638772,3813584,3735447,5007190,3339892,4669342,2051429,3309903,3675587,4424526,4210972,3774063
2021-11-18T12:45,3632650,3608869,4079317,4482076,4931797,3084396,3803711,3732065,4245434,3753594,4117762,3861281,3220411,5165952,4332915,3144054,4006109,4522618,2357201,4603195,3045315,3904413,3407389,4005371,3279894,3552695,6755533,3467407,3423117,3012188,4544261,4611004,3818957,3403697,3085376
2021-11-18T12:50,2488194,2647370,4472552,2938348,3764868,4273271,2564281,2944690,3513962,5912473,4833827,5526373,4175044,2833718,3347846,4058839,4626276,3254710,3526275,3651727,3140694,3460370,3974173,3579977,3944509,2714479,4038185,5030871,3517475,3326516,3475682,3422640,4072293,2641025,3984985
2021-11-18T12:55,4158730,2271255,3541818,3254793,2969450,3078510,2338266,3768507,2888695,3877042,4363112,4157836,2613395,3424101,3466712,5166147,4373623,3809159,3055274,3414240,2964149,3519481,2817413,3489310,1938289,3885739,5009222,4959272,4052138,4054602,4515955,3044521,3711812,3138845,3945508
2021-11-18T13:00,3898975,3814706,3661048,1977436,3274455,4180975,2255457,5787327,3108927,3305364,5033593,3883425,4117226,3021215,4106666,2836897,5778826,2884113,2857623,3205626,3151555,3875149,4093564,4858697,4670049,4048533,5442733,2742899,3196627,3736160,3394480,4198217,3196328,4846230,3100612
2021-11-18T13:05,3900709,5248262,3497902,3990138,3662872,4347168,2758764,4183776,2771470,2753796,3301214,4158770,4292481,3053675,3913644,4040968,4194623,4056716,2558410,2451893,3299542,3858621,3496373,4570725,3341638,3595172,5781016,2962541,3756161,2072335,3128895,3384626,5693986,4374652,2044320
2021-11-18T13:10,2980620,4046509,3846804,3038629,3577209,4417123,2401170,3106690,2303825,4229206,3333806,4988568,2731946,4902876,3502329,3712623,4348148,3936836,2899919,3851878,3066266,3871739,2666187,3285748,3191410,3520693,3461983,3411175,4929197,2467224,4195666,2788644,5042601,3902525,3743314
2021-11-18T13:15,3341699,1663370,3525583,2545195,3809387,3110708,3240125,2452593,4392055,6119796,4040989,4204365,3958655,3406100,4272981,3935482,5334036,3469139,2903758,2696485,3840641,3330387,3809558,3976174,4375104,3899405,4458475,3684614,4986182,2418595,3775790,4467999,4423244,4171657,3540794
2021-11-18T13:20,3339510,4076554,4751613,4813051,4387542,3271645,2522491,3238692,2440152,4798299,3268447,4011713,3897821,3863408,3489080,4005048,3263819,2088508,2724158,4574198,2559482,3006844,3944911,3591360,5213845,4540798,4263981,3933441,3285148,3398391,2981201,4587148,4819119,2866028,3652260
2021-11-18T13:25,5279845,2333508,3504034,4195308,4292608,3793798,1514490,3227992,3488260,3499449,4532616,3754761,3798159,3934718,5385199,5518991,4043118,3152173,3099305,3546436,3768349,2738661,2470332,3829943,3322845,4844828,3799242,2911404,2830880,3414001,4556360,3269231,2963752,4557882,3663046
2021-11-18T13:30,4079088,3997685,2955671,3204643,4850922,2609169,3421210,2458965,3654111,3340585,4503596,3495494,3256000,2907295,2280593,3878788,5138011,4415149,3789691,3199921,4813056,3738917,3190929,4477536,3797384,3094457,4471982,4282200,4466561,3375552,4444835,4042604,5029180,4490295,3520204
2021-11-18T13:35,2908410,2872275,5182132,2497811,4209662,3480047,3554918,3322780,3273527,5186671,3897578,4749100,4425120,2990725,3473859,4550297,4381756,3515070,3119329,4190981,3415388,2819505,2638218,3853193,3477899,2947990,3864260,4259917,4241569,2248451,3396574,2966641,3844133,3546661,3113570
2021-11-18T13:40,4247665,2126914,4075605,4506376,4744203,3881322,3211685,3355530,3355555,5166606,2979229,4306933,3794328,3322038,3431579,3518677,4343757,3122628,2389402,4315910,4577873,4857550,2695926,3908765,4549471,2800014,4813510,3772777,3920450,2827250,3572320,3560637,2789543,3087489,4510595
2021-11-18T13:45,4246843,3622065,4757677,4187502,3469049,3721566,2713037,3556355,3031622,4345551,3689467,4814920,2932999,5185617,3561251,5868803,4414123,4092932,2577237,4328285,2383254,3711463,3222407,3012699,2959700,3120800,4370158,3824408,3950189,4023122,4138577,3359293,4753779,4126244,4134938
2021-11-18T13:50,3348522,3308564,4185178,2568720,3266731,4216091,2880714,3120421,5644991,3585819,4550139,4679167,3754907,3477437,4103729,3348585,4129320,5325473,2627720,3105610,2545869,3223480,3486429,3677778,2583325,3236843,3480787,1918734,4246158,2738559,3347468,5274051,4987773,3582625,3356815
2021-11-18T13:55,5575334,3727084,4466736,4249244,4069291,3701432,2281283,3987016,4641212,4131346,3713365,4436899,3299832,3621213,2322357,4560691,6560011,4095769,2334420,3250876,3405606,4998134,4170971,3885454,4403998,4811523,4399364,5104144,3902053,3250913,4132652,3458657,4979668,3295656,2987154
2021-11-18T14:00,3353881,2729459,4454871,4074703,4234793,3664046,2523228,3579752,4350578,4523889,4339802,4931986,3945852,3790149,3115723,3939098,3700686,4584199,3128006,4773941,3703707,4353679,3295209,3451469,3347371,3196800,6188167,4570513,5393567,4389063,4401524,3093605,3227838,4223571,3377420
2021-11-18T14:05,3858972,3181342,4213198,3622482,4277700,2680312,3488369,3631222,3888727,4965558,3366356,3982744,3230721,4264992,4162009,4123341,5548834,3126308,2928775,2672991,3096293,4191757,3535542,3921838,5125026,3742799,4699190,3414766,4735974,2842682,3078567,3107375,5536853,3979565,4957128
2021-11-18T14:10,3407832,2623441,4788822,2620474,2886893,3405688,3115460,4142923,2861479,3092623,3769418,4517098,4518158,3839010,2553036,3809103,5499846,4422272,3855184,3442935,2227364,3501173,3883299,4650776,3047305,5623571,3758744,4600953,4173904,3770159,4050269,2436662,4684687,4269272,3647375
2021-11-18T14:15,3616477,2436295,4092948,5163422,3272625,3486875,3339524,2172725,3536781,4484400,3854307,5509668,3870543,3598806,4029787,4231939,4960873,3572129,3155227,2596211,2640643,3493489,3484823,2967930,3111400,3278435,5808533,2734843,3218634,3947534,3317362,2791110,4206340,3354702,3308784
2021-11-18T14:20,2460829,3976789,5386051,3349809,5220059,3886265,2826724,5230653,4136462,4407975,3969515,4732194,4213648,4139455,2533546,3135607,5220236,3188768,2519932,3508211,2805557,2734118,2335141,2753428,2693590,3652300,5496177,3456652,3993874,2389083,4055229,4634273,4294019,4797597,2561541
2021-11-18T14:25,3229515,3287386,4654720,3305963,3946250,3595489,2667714,4247798,3610037,3630172,4056855,3291806,4842766,3880449,3764472,4738397,3857396,3277848,1659190,3703052,3312904,3291487,3294285,3406278,3044716,4236550,4569638,3346361,3550020,2945634,2955716,3994230,3825087,6252393,3626869
2021-11-18T14:30,4623134,1822633,3605088,3936780,4170220,3014435,3177367,3917649,4457279,2995830,5242003,4968578,2922226,2702300,3771855,4739248,4194483,3255458,3163252,3295220,2456879,3744857,2061443,3951493,2619589,3870412,3914592,4767113,4374698,3489346,4627333,3739127,4320656,5067260,3002278
2021-11-18T14:35,5065253,2580417,3545498,3286069,4215882,3701267,3709592,3993134,2924933,4509815,2979939,4202312,4473839,3155905,2494631,4108457,3053663,3196843,2346571,3934988,2307230,2797223,4364094,3358626,2590428,4424329,2940417,4823135,4554803,2591462,4379794,4067623,4986820,3178320,3018425
2021-11-18T14:40,4686072,2712168,3842287,2235196,4465465,2229764,3323967,3928759,3900349,4638367,4453885,4280288,3647132,3203573,3922596,3043804,3247982,5208325,2551156,3108964,2534045,3816451,4401233,4303535,4124705,5187120,4225375,3713959,3711272,2937961,3041307,4042079,3825750,4810439,4056226
2021-11-18T14:45,3395938,4753858,3943996,4408049,4048317,4239073,3223175,4395148,4104932,3141464,3551785,4970539,3657156,3894506,3993435,3327657,4415792,4448013,2885347,3429728,3604478,2982943,3411111,3329496,2983119,4485212,3082655,4141662,3009066,1704071,3065093,3577900,3861365,3669930,3736645
2021-11-18T14:50,3624152,4458585,3746567,3783007,4322508,2526704,3064960,2989772,3414114,2574707,4594633,4079840,3035920,4547507,4750131,4620477,4905548,3538496,2984579,3277574,3461296,4486286,5501246,2670466,3795857,3742819,6514756,3494179,3493858,3687510,5128645,4769974,4268781,4987696,2684693
2021-11-18T14:55,4026622,3331305,4512171,4628684,3285769,3070732,3046825,3318787,3242896,5228665,4816747,2345653,3512052,4794398,4123633,4056176,2799537,3116706,2887376,4604454,3136430,4002752,3762858,3341369,3585470,3794330,3899705,3769282,2678206,3851814,3763997,3547051,2817669,3561447,2272630
2021-11-18T15:00,4088946,3681436,4039409,3545192,3396757,2933612,3608876,2461249,4501367,3891710,4472678,3416722,2348719,2292444,4044080,2926228,4199999,3161599,3952809,4235713,3285079,3184183,3966350,3205156,2099833,4049219,4823133,3726966,3268163,3296501,3999638,3641296,4133673,3675412,3711236
2021-11-18T15:05,4433971,3739863,4681693,4346939,3205893,3513807,2772723,3994404,3300076,3630527,3580298,3820874,4185354,3532766,2927101,3960603,6152556,2454222,4004293,4472121,2818178,4856151,1755503,4601205,3731191,3412151,3947326,4549075,3851380,2350022,4721985,5190750,4861062,5206405,3670236
2021-11-18T15:10,3981084,2284051,3927061,2107460,3502458,2478936,3477576,3953503,2946471,4924149,4325097,4009699,5253352,3587095,4493232,3875051,4996868,2397344,1920640,5412277,3632672,2708815,4333553,4306019,3115614,3350755,4637814,3844228,4329167,2739361,3701711,2060899,4790503,3988350,3542940
